idpozo,sigla,formprod,coordenadax,coordenaday
69033,VOA.SC.ME-3102,CSEC,-68.03969,-46.56419
69034,VOA.SC.ME-3103,CSEC,-68.01199,-46.60544
69035,VOA.SC.ME-3104,CSEC,-68.08094,-46.57371
69036,VOA.SC.ME-3105,MELC,-68.00066,-46.5798
69037,VOA.SC.ME-3106,CSEC,-68.03871,-46.5778
69038,VOA.SC.ME-3107,MELC,-67.98568,-46.5886
69039,VOA.SC.ME-3108,MELC,-67.9881,-46.58472
69040,VOA.SC.ME-3109,CSEC,-68.01551,-46.60432
69041,YPF.SC.ME-311,CSEC,-67.88733,-46.59904
69042,VOA.SC.ME-3110,CSEC,-68.04262,-46.57815
69043,OXY.SC.ME-3111,CSEC,-68.06898,-46.56913
69044,OXY.SC.ME-3112,CSEC,-68.08072,-46.57641
69045,VOA.SC.ME-3113,CSEC,-68.0113,-46.60814
69046,VOA.SC.ME-3114,CSEC,-68.04031,-46.58026
69047,YPF.SC.ME-312,CSEC,-67.88879,-46.60157
69048,YPF.SC.ME-313,CSEC,-67.89147,-46.60407
69049,YPF.SC.ME-314,CSEC,-67.88342,-46.58931
69050,YPF.SC.ME-315,CSEC,-67.88544,-46.59167
69051,YPF.SC.ME-316,CSEC,-67.88738,-46.59428
69052,YPF.SC.ME-317,CSEC,-67.88952,-46.59685
69053,YPF.SC.ME-318,CSEC,-67.89142,-46.59902
69054,YPF.SC.ME-319,CSEC,-67.89272,-46.60172
69055,YPF.SC.ME-32,CSEC,-67.80119,-46.57677
69056,YPF.SC.ME-320,CSEC,-67.88755,-46.58888
69057,YPF.SC.ME-321,CSEC,-67.88952,-46.59176
69058,YPF.SC.ME-322,CSEC,-67.89167,-46.59445
69059,YPF.SC.ME-323,CSEC,-67.89361,-46.59689
69060,YPF.SC.ME-324,CSEC,-67.89546,-46.59911
69061,YPF.SC.ME-325,CSEC,-67.88944,-46.58636
69062,YPF.SC.ME-326,CSEC,-67.89134,-46.58904
69063,YPF.SC.ME-33,CSEC,-67.81653,-46.56991
69064,YPF.SC.ME-330,CSEC,-67.89944,-46.59919
69065,YPF.SC.ME-331,CSEC,-67.89346,-46.58674
69066,YPF.SC.ME-332,CSEC,-67.89538,-46.58919
69067,YPF.SC.ME-333,CSEC,-67.89724,-46.59192
69068,YPF.SC.ME-338,CSEC,-67.89902,-46.58939
69069,YPF.SC.ME-339,CSEC,-67.89514,-46.58404
69070,YPF.SC.ME-34,CSEC,-67.81098,-46.56761
69071,YPF.SC.ME-340,CSEC,-67.89922,-46.58411
69072,YPF.SC.ME-341,CSEC,-67.90386,-46.58903
69073,YPF.SC.ME-345,CSEC,-67.90348,-46.58423
69074,YPF.SC.ME-346,CSEC,-67.90545,-46.58648
69075,YPF.SC.ME-347,CSEC,-67.90787,-46.58844
69076,YPF.SC.ME-35,CSEC,-67.82565,-46.56584
69077,YPF.SC.ME-350,CSEC,-67.90748,-46.58409
69078,YPF.SC.ME-351,CSEC,-67.90942,-46.58641
69079,YPF.SC.ME-354,CSEC,-67.90744,-46.57926
69080,YPF.SC.ME-355,CSEC,-67.90903,-46.58173
69081,YPF.SC.ME-356,CSEC,-67.9114,-46.58406
69082,YPF.SC.ME-357,CSEC,-67.91326,-46.58657
69083,YPF.SC.ME-358,CSEC,-67.91536,-46.58916
69084,YPF.SC.ME-359,CSEC,-67.91138,-46.57923
69085,YPF.SC.ME-36,CSEC,-67.81491,-46.56428
69086,YPF.SC.ME-360,CSEC,-67.91292,-46.58164
69087,YPF.SC.ME-361,CSEC,-67.91556,-46.58458
69088,YPF.SC.ME-362,CSEC,-67.91728,-46.58674
69089,YPF.SC.ME-363,CSEC,-67.91299,-46.57726
69090,YPF.SC.ME-364,CSEC,-67.91526,-46.57931
69091,YPF.SC.ME-365,CSEC,-67.92135,-46.5869
69092,YPF.SC.ME-366,CSEC,-67.91736,-46.57706
69093,YPF.SC.ME-367,CSEC,-67.91928,-46.57942
69094,YPF.SC.ME-368,CSEC,-67.91938,-46.57478
69095,YPF.SC.ME-369,CSEC,-67.92126,-46.57708
69096,YPF.SC.ME-37,CSEC,-67.79986,-46.57023
69097,YPF.SC.ME-370,CSEC,-67.92167,-46.57269
69098,YPF.SC.ME-372,CSEC,-67.92521,-46.57709
69099,YPF.SC.ME-373,CSEC,-67.92724,-46.57945
69100,YPF.SC.ME-374,CSEC,-67.92896,-46.58184
69101,YPF.SC.ME-376,CSEC,-67.92923,-46.5771
69102,YPF.SC.ME-377,CSEC,-67.93075,-46.57958
69103,YPF.SC.ME-378,CSEC,-67.87604,-46.60132
69104,YPF.SC.ME-379,CSEC,-67.87815,-46.60359
69105,YPF.SC.ME-38,CSEC,-67.79284,-46.57221
69106,YPF.SC.ME-380,CSEC,-67.88027,-46.60587
69107,YPF.SC.ME-381,CSEC,-67.88241,-46.60814
69108,YPF.SC.ME-382,CSEC,-67.88459,-46.61044
69109,YPF.SC.ME-383,CSEC,-67.88705,-46.61296
69110,YPF.SC.ME-385,CSEC,-67.87826,-46.59908
69111,YPF.SC.ME-386,CSEC,-67.88038,-46.60137
69112,YPF.SC.ME-387,CSEC,-67.88249,-46.60365
69113,YPF.SC.ME-388,CSEC,-67.88462,-46.60592
69114,YPF.SC.ME-389,CSEC,-67.88675,-46.60818
69115,YPF.SC.ME-390,CSEC,-67.88916,-46.61072
69116,YPF.SC.ME-393,CSEC,-67.88911,-46.60592
69117,YPF.SC.ME-394,CSEC,-67.89111,-46.60824
69118,YPF.SC.ME-395,CSEC,-67.8931,-46.61036
69119,YPF.SC.ME-397,CSEC,-67.89732,-46.6148
69120,YPF.SC.ME-398,CSEC,-67.89335,-46.606
69121,YPF.SC.ME-399,CSEC,-67.89548,-46.60827
69122,YPF.SC.ME-4,CSEC,-67.81831,-46.57332
69123,YPF.SC.ME-40,CSEC,-67.8202,-46.56901
69124,YPF.SC.ME-403,CSEC,-67.89559,-46.60378
69125,YPF.SC.ME-404,CSEC,-67.89984,-46.60832
69126,YPF.SC.ME-405,CSEC,-67.90211,-46.61053
69127,YPF.SC.ME-407,CSEC,-67.90619,-46.61514
69128,YPF.SC.ME-408,CSEC,-67.89777,-46.60156
69129,YPF.SC.ME-409,CSEC,-67.90203,-46.60609
69130,YPF.SC.ME-41,CSEC,-67.7974,-46.57706
69131,YPF.SC.ME-412,CSEC,-67.90213,-46.6016
69132,YPF.SC.ME-413,CSEC,-67.90426,-46.60386
69133,YPF.SC.ME-414,CSEC,-67.90639,-46.60614
69134,YPF.SC.ME-42,SALA,-67.79913,-46.56693
69135,YPF.SC.ME-420,CSEC,-67.90706,-46.60205
69136,YPF.SC.ME-421,CSEC,-67.90863,-46.60365
69137,YPF.SC.ME-422,CSEC,-67.91083,-46.60615
69138,YPF.SC.ME-424,CSEC,-67.91518,-46.61048
69139,YPF.SC.ME-43,CSEC,-67.78916,-46.57315
69140,YPF.SC.ME-434,CSEC,-67.92145,-46.61279
69141,YPF.SC.ME-435,CSEC,-67.92361,-46.61531
69142,YPF.SC.ME-439,CSEC,-67.91729,-46.60399
69143,YPF.SC.ME-44,CSEC,-67.82496,-46.59567
69144,YPF.SC.ME-440,CSEC,-67.91943,-46.60627
69145,YPF.SC.ME-441,CSEC,-67.92155,-46.60854
69146,YPF.SC.ME-442,CSEC,-67.92373,-46.6108
69147,YPF.SC.ME-443,CSEC,-67.92583,-46.61307
69148,YPF.SC.ME-444,CSEC,-67.92791,-46.61527
69149,YPF.SC.ME-449,CSEC,-67.91957,-46.60194
69150,YPF.SC.ME-45,CSEC,-67.83007,-46.5947
69151,YPF.SC.ME-450,CSEC,-67.92204,-46.60399
69152,YPF.SC.ME-451,CSEC,-67.92377,-46.60624
69153,YPF.SC.ME-452,CSEC,-67.92591,-46.60858
69154,YPF.SC.ME-453,CSEC,-67.92766,-46.6103
69155,YPF.SC.ME-454,CSEC,-67.93012,-46.61306
69156,YPF.SC.ME-455,CSEC,-67.9323,-46.61538
69157,YPF.SC.ME-458,CSEC,-67.92178,-46.59954
69158,YPF.SC.ME-459,CSEC,-67.92388,-46.60182
69159,YPF.SC.ME-46,CSEC,-67.83114,-46.5911
69160,YPF.SC.ME-460,CSEC,-67.926001,-46.604097
69161,YPF.SC.ME-461,CSEC,-67.92814,-46.60625
69162,YPF.SC.ME-462,CSEC,-67.93003,-46.60868
69163,YPF.SC.ME-463,CSEC,-67.93166,-46.61091
69164,YPF.SC.ME-464,CSEC,-67.93667,-46.61538
69165,YPF.SC.ME-470,CSEC,-67.92821,-46.60185
69166,YPF.SC.ME-471,CSEC,-67.93035,-46.60412
69167,YPF.SC.ME-472,CSEC,-67.93251,-46.60643
69168,YPF.SC.ME-473,CSEC,-67.9346,-46.60865
69169,YPF.SC.ME-474,CSEC,-67.93693,-46.6108
69170,YPF.SC.ME-475,CSEC,-67.93891,-46.61317
69171,YPF.SC.ME-476,CSEC,-67.94111,-46.61546
69172,YPF.SC.ME-479,MELC,-67.92409,-46.59282
69173,YPF.SC.ME-483,CSEC,-67.93253,-46.60218
69174,YPF.SC.ME-484,CSEC,-67.93466,-46.60417
69175,YPF.SC.ME-485,CSEC,-67.93687,-46.60636
69176,YPF.SC.ME-486,CSEC,-67.93894,-46.60875
69177,YPF.SC.ME-487,CSEC,-67.94111,-46.61096
69178,YPF.SC.ME-488,CSEC,-67.94332,-46.61327
69179,YPF.SC.ME-489,CSEC,-67.94539,-46.61558
69180,YPF.SC.ME-494,CSEC,-67.93272,-46.5974
69181,YPF.SC.ME-495,CSEC,-67.93471,-46.59988
69182,YPF.SC.ME-496,CSEC,-67.93631,-46.60238
69183,YPF.SC.ME-497,CSEC,-67.93903,-46.6042
69184,YPF.SC.ME-498,CSEC,-67.94119,-46.60648
69185,YPF.SC.ME-499,CSEC,-67.94336,-46.60876
69186,YPF.SC.ME-5,CSEC,-67.81919,-46.57119
69187,YPF.SC.ME-50,CSEC,-67.78445,-46.57446
69188,YPF.SC.ME-500,CSEC,-67.94543,-46.61102
69189,YPF.SC.ME-501,CSEC,-67.94761,-46.61328
69190,YPF.SC.ME-507,CSEC,-67.93473,-46.59519
69191,YPF.SC.ME-508,CSEC,-67.93747,-46.59742
69192,YPF.SC.ME-509,CSEC,-67.93896,-46.59979
69193,YPF.SC.ME-510,CSEC,-67.94116,-46.60192
69194,YPF.SC.ME-511,CSEC,-67.9433,-46.60416
69195,YPF.SC.ME-512,CSEC,-67.94539,-46.6064
69196,YPF.SC.ME-513,CSEC,-67.94766,-46.60881
69197,YPF.SC.ME-514,CSEC,-67.95013,-46.61129
69198,YPF.SC.ME-515,CSEC,-67.95195,-46.61333
69199,YPF.SC.ME-516,CSEC,-67.95431,-46.61554
69200,YPF.SC.ME-519,CSEC,-67.93511,-46.59067
69201,YPF.SC.ME-52,CSEC,-67.83525,-46.59264
69202,YPF.SC.ME-520,CSEC,-67.93724,-46.59316
69203,YPF.SC.ME-521,CSEC,-67.94357,-46.59954
69204,YPF.SC.ME-522,CSEC,-67.94553,-46.602
69205,YPF.SC.ME-523,CSEC,-67.94762,-46.60415
69206,YPF.SC.ME-524,CSEC,-67.94988,-46.60656
69207,YPF.SC.ME-525,CSEC,-67.9521,-46.60881
69208,YPF.SC.ME-526,CSEC,-67.95425,-46.61111
69209,YPF.SC.ME-527,CSEC,-67.95625,-46.61334
69210,YPF.SC.ME-528,CSEC,-67.95837,-46.61561
69211,YPF.SC.ME-529,CSEC,-67.93716,-46.58843
69212,YPF.SC.ME-530,CSEC,-67.93929,-46.5907
69213,YPF.SC.ME-531,CSEC,-67.94148,-46.59287
69214,YPF.SC.ME-532,CSEC,-67.94562,-46.5975
69215,YPF.SC.ME-533,CSEC,-67.94788,-46.59968
69216,YPF.SC.ME-534,CSEC,-67.94983,-46.6019
69217,YPF.SC.ME-535,CSEC,-67.95195,-46.60416
69218,YPF.SC.ME-536,SALA,-67.95423,-46.60659
69219,YPF.SC.ME-537,CSEC,-67.95636,-46.60886
69220,YPF.SC.ME-538,CSEC,-67.95848,-46.6111
69221,YPF.SC.ME-539,CSEC,-67.94151,-46.58848
69222,YPF.SC.ME-540,CSEC,-67.94366,-46.59076
69223,YPF.SC.ME-541,CSEC,-67.94578,-46.59301
69224,YPF.SC.ME-542,CSEC,-67.94783,-46.59524
69225,YPF.SC.ME-543,MELC,-67.949995,-46.597501
69226,YPF.SC.ME-544,CSEC,-67.95197,-46.59974
69227,YPF.SC.ME-545,CSEC,-67.9543,-46.60234
69228,YPF.SC.ME-546,CSEC,-67.95648,-46.60436
69229,YPF.SC.ME-547,CSEC,-67.9585,-46.60645
69230,YPF.SC.ME-548,CSEC,-67.94588,-46.58851
69231,YPF.SC.ME-549,CSEC,-67.94807,-46.59058
69232,YPF.SC.ME-550,CSEC,-67.95014,-46.59307
69233,YPF.SC.ME-551,CSEC,-67.9522,-46.59524
69234,YPF.SC.ME-552,CSEC,-67.95417,-46.59765
69235,YPF.SC.ME-553,CSEC,-67.95654,-46.60005
69236,YPF.SC.ME-554,CSEC,-67.95864,-46.60206
69237,YPF.SC.ME-555,CSEC,-67.95026,-46.58856
69238,YPF.SC.ME-556,CSEC,-67.95242,-46.59085
69239,YPF.SC.ME-557,CSEC,-67.95427,-46.59299
69240,YPF.SC.ME-558,CSEC,-67.95663,-46.59539
69241,YPF.SC.ME-559,CSEC,-67.95913,-46.59748
69242,YPF.SC.ME-560,CSEC,-67.954,-46.58869
69243,YPF.SC.ME-561,CSEC,-67.95666,-46.59088
69244,YPF.SC.ME-562,CSEC,-67.95878,-46.59316
69245,YPF.SC.ME-563,CSEC,-67.85469,-46.59159
69246,YPF.SC.ME-564,CSEC,-67.85399,-46.61462
69247,YPF.SC.ME-568,CSEC,-67.85413,-46.60569
69248,YPF.SC.ME-569,CSEC,-67.85623,-46.6079
69249,YPF.SC.ME-570,CSEC,-67.85826,-46.61009
69250,YPF.SC.ME-573,CSEC,-67.85428,-46.60127
69251,YPF.SC.ME-574,CSEC,-67.85646,-46.60334
69252,YPF.SC.ME-576,CSEC,-67.86257,-46.60982
69253,YPF.SC.ME-577,CSEC,-67.86635,-46.61083
69254,YPF.SC.ME-578,MELC,-67.8649,-46.61249
69255,YPF.SC.ME-580,CSEC,-67.85444,-46.59654
69256,YPF.SC.ME-581,CSEC,-67.85673,-46.59882
69257,YPF.SC.ME-582,CSEC,-67.85866,-46.60099
69258,YPF.SC.ME-583,CSEC,-67.8592,-46.60584
69259,YPF.SC.ME-584,CSEC,-67.86261,-46.6072
69260,YPF.SC.ME-585,CSEC,-67.87005,-46.6089
69261,YPF.SC.ME-588,CSEC,-67.85724,-46.5945
69262,YPF.SC.ME-589,CSEC,-67.85905,-46.59641
69263,YPF.SC.ME-590,CSEC,-67.86065,-46.59875
69264,YPF.SC.ME-591,CSEC,-67.86293,-46.60115
69265,YPF.SC.ME-592,CSEC,-67.86253,-46.60419
69266,YPF.SC.ME-593,CSEC,-67.86967,-46.60644
69267,YPF.SC.ME-594,CSEC,-67.87355,-46.6072
69268,YPF.SC.ME-596,MELC,-67.87532,-46.61466
69269,YPF.SC.ME-597,CSEC,-67.85529,-46.58788
69270,YPF.SC.ME-598,CSEC,-67.85672,-46.5899
69271,YPF.SC.ME-599,CSEC,-67.8588,-46.59217
69272,YPF.SC.ME-6,CSEC,-67.81551,-46.57211
69273,YPF.SC.ME-600,CSEC,-67.86117,-46.59453
69274,YPF.SC.ME-601,CSEC,-67.86272,-46.59694
69275,YPF.SC.ME-602,CSEC,-67.86502,-46.59866
69276,YPF.SC.ME-603,CSEC,-67.86747,-46.60148
69277,YPF.SC.ME-604,CSEC,-67.86578,-46.60319
69278,YPF.SC.ME-605,CSEC,-67.86971,-46.60361
69279,YPF.SC.ME-606,CSEC,-67.87318,-46.60452
69280,YPF.SC.ME-607,MELC,-67.87582,-46.61032
69281,YPF.SC.ME-610,CSEC,-67.85887,-46.58766
69282,YPF.SC.ME-611,CSEC,-67.86103,-46.58995
69283,YPF.SC.ME-612,CSEC,-67.86361,-46.59248
69284,YPF.SC.ME-613,CSEC,-67.86526,-46.59438
69285,YPF.SC.ME-614,CSEC,-67.86775,-46.59745
69286,YPF.SC.ME-615,CSEC,-67.86935,-46.59912
69287,YPF.SC.ME-616,CSEC,-67.87157,-46.60135
69288,YPF.SC.ME-618,CSEC,-67.87614,-46.60577
69289,YPF.SC.ME-619,CSEC,-67.87806,-46.60827
69290,YPF.SC.ME-620,CSEC,-67.88024,-46.61048
69291,YPF.SC.ME-622,CSEC,-67.88447,-46.61509
69292,YPF.SC.ME-623,CSEC,-67.86464,-46.58729
69293,YPF.SC.ME-624,CSEC,-67.86625,-46.58978
69294,YPF.SC.ME-625,CSEC,-67.86764,-46.59199
69295,YPF.SC.ME-626,CSEC,-67.86945,-46.59456
69296,YPF.SC.ME-627,CSEC,-67.87175,-46.59643
69297,YPF.SC.ME-628,CSEC,-67.87387,-46.5991
69298,YPF.SC.ME-629,CSEC,-67.86762,-46.58771
69299,YPF.SC.ME-630,CSEC,-67.86952,-46.59011
69300,YPF.SC.ME-631,CSEC,-67.87193,-46.59222
69301,YPF.SC.ME-632,CSEC,-67.87203,-46.58788
69302,YPF.SC.ME-633,CSEC,-67.87508,-46.59047
69303,YPF.SC.ME-638,CSEC,-67.85069,-46.56957
69304,YPF.SC.ME-64,CSEC,-67.92519,-46.58183
69305,YPF.SC.ME-640,CSEC,-67.85469,-46.57452
69306,YPF.SC.ME-641,CSEC,-67.84621,-46.56956
69307,YPF.SC.ME-642,CSEC,-67.84839,-46.57172
69308,YPF.SC.ME-643,CSEC,-67.85025,-46.5739
69309,YPF.SC.ME-644,CSEC,-67.85269,-46.57634
69310,YPF.SC.ME-645,CSEC,-67.85449,-46.57854
69311,YPF.SC.ME-646,CSEC,-67.84205,-46.56948
69312,YPF.SC.ME-647,CSEC,-67.844003,-46.571795
69313,YPF.SC.ME-648,CSEC,-67.84613,-46.57375
69314,YPF.SC.ME-649,CSEC,-67.84828,-46.57631
69315,YPF.SC.ME-650,CSEC,-67.85032,-46.57844
69316,YPF.SC.ME-651,CSEC,-67.85241,-46.58089
69317,YPF.SC.ME-653,CSEC,-67.83755,-46.56944
69318,YPF.SC.ME-654,CSEC,-67.83969,-46.57174
69319,YPF.SC.ME-655,CSEC,-67.84153,-46.57374
69320,YPF.SC.ME-656,CSEC,-67.84377,-46.57628
69321,YPF.SC.ME-657,CSEC,-67.84827,-46.58069
69322,YPF.SC.ME-658,CSEC,-67.85,-46.58331
69323,YPF.SC.ME-659,MELC,-67.85268,-46.58528
69324,YPF.SC.ME-66,CSEC,-67.92352,-46.58443
69325,YPF.SC.ME-660,CSEC,-67.83328,-46.56943
69326,YPF.SC.ME-661,CSEC,-67.83528,-46.57171
69327,YPF.SC.ME-662,CSEC,-67.83742,-46.57373
69328,YPF.SC.ME-663,CSEC,-67.83963,-46.57629
69329,YPF.SC.ME-664,CSEC,-67.84597,-46.58304
69330,YPF.SC.ME-665,MELC,-67.84821,-46.58525
69331,YPF.SC.ME-666,CSEC,-67.85223,-46.58995
69332,YPF.SC.ME-668,CSEC,-67.83096,-46.57147
69333,YPF.SC.ME-67,CSEC,-67.91634,-46.58176
69334,YPF.SC.ME-670,CSEC,-67.83514,-46.57638
69335,YPF.SC.ME-672,CSEC,-67.8396,-46.58075
69336,YPF.SC.ME-673,MELC,-67.84175,-46.58298
69337,YPF.SC.ME-674,CSEC,-67.84362,-46.58525
69338,YPF.SC.ME-675,CSEC,-67.84588,-46.58755
69339,YPF.SC.ME-676,CSEC,-67.84742,-46.59018
69340,YPF.SC.ME-677,CSEC,-67.84942,-46.593
69341,YPF.SC.ME-678,CSEC,-67.85234,-46.59502
69342,YPF.SC.ME-683,CSEC,-67.83749,-46.5828
69343,YPF.SC.ME-684,MELC,-67.83963,-46.58518
69344,YPF.SC.ME-685,CSEC,-67.84157,-46.58748
69345,YPF.SC.ME-686,CSEC,-67.84369,-46.58975
69346,YPF.SC.ME-687,CSEC,-67.84553,-46.59265
69347,YPF.SC.ME-688,CSEC,-67.84803,-46.5949
69348,YPF.SC.ME-689,CSEC,-67.85007,-46.59655
69349,YPF.SC.ME-690,CSEC,-67.85216,-46.59887
69350,YPF.SC.ME-691,CSEC,-67.82866,-46.57837
69351,YPF.SC.ME-693,CSEC,-67.83288,-46.58294
69352,YPF.SC.ME-694,CSEC,-67.83507,-46.5852
69353,YPF.SC.ME-695,MELC,-67.83715,-46.58746
69354,YPF.SC.ME-696,CSEC,-67.83935,-46.58968
69355,YPF.SC.ME-697,CSEC,-67.84143,-46.59198
69356,YPF.SC.ME-698,CSEC,-67.8437,-46.59424
69357,YPF.SC.ME-699,CSEC,-67.84524,-46.59651
69358,YPF.SC.ME-7,CSEC,-67.81463,-46.57427
69359,YPF.SC.ME-700,CSEC,-67.84789,-46.59867
69360,YPF.SC.ME-702,CSEC,-67.85202,-46.60335
69361,YPF.SC.ME-703,MELC,-67.82853,-46.58292
69362,YPF.SC.ME-705,CSEC,-67.8328,-46.58751
69363,YPF.SC.ME-707,CSEC,-67.83926,-46.5942
69364,YPF.SC.ME-708,CSEC,-67.84122,-46.59677
69365,YPF.SC.ME-709,CSEC,-67.8434,-46.59875
69366,YPF.SC.ME-710,CSEC,-67.84578,-46.60107
69367,YPF.SC.ME-711,CSEC,-67.84772,-46.60332
69368,YPF.SC.ME-712,CSEC,-67.83259,-46.61901
69369,YPF.SC.ME-714,CSEC,-67.93446,-46.61768
69370,YPF.SC.ME-715,CSEC,-67.92998,-46.61768
69371,YPF.SC.ME-716,CSEC,-67.92558,-46.61762
69372,YPF.SC.ME-717,CSEC,-67.93668,-46.62007
69373,YPF.SC.ME-718,CSEC,-67.93222,-46.61988
69374,YPF.SC.ME-719,CSEC,-67.92798,-46.62028
69375,YPF.SC.ME-720,CSEC,-67.94518,-46.62014
69376,YPF.SC.ME-721,CSEC,-67.9387,-46.62217
69377,YPF.SC.ME-722,CSEC,-67.92141,-46.61753
69378,YPF.SC.ME-723,CSEC,-67.923501,-46.619802
69379,YPF.SC.ME-724,CSEC,-67.92587,-46.62199
69380,YPF.SC.ME-726,CSEC,-67.93001,-46.62211
69381,YPF.SC.ME-727,CSEC,-67.93213,-46.62437
69382,YPF.SC.ME-729,CSEC,-67.93644,-46.62443
69383,YPF.SC.ME-732,CSEC,-67.94501,-46.62447
69384,YPF.SC.ME-733,CSEC,-67.94315,-46.61772
69385,YPF.SC.ME-735,CSEC,-67.94742,-46.61779
69386,YPF.SC.ME-737,CSEC,-67.95166,-46.6223
69387,YPF.SC.ME-739,CSEC,-67.94321,-46.59497
69388,YPF.SC.ME-740,CSEC,-67.94137,-46.59743
69389,YPF.SC.ME-756,CSEC,-67.95823,-46.62461
69390,YPF.SC.ME-758,CSEC,-67.95785,-46.62017
69391,YPF.SC.ME-759,CSEC,-68.01332,-46.58687
69392,YPF.SC.ME-761,CSEC,-68.01553,-46.58467
69393,YPF.SC.ME-762,CSEC,-68.01767,-46.58693
69394,YPF.SC.ME-763,CSEC,-68.01986,-46.58917
69395,YPF.SC.ME-764,CSEC,-68.019901,-46.584704
69396,YPF.SC.ME-766,CSEC,-68.02427,-46.58472
69397,YPF.SC.ME-768,CSEC,-68.02006,-46.57566
69398,YPF.SC.ME-769,CSEC,-68.02218,-46.57802
69399,YPF.SC.ME-770,CSEC,-68.02224,-46.57345
69400,YPF.SC.ME-771,CSEC,-68.02654,-46.57809
69401,YPF.SC.ME-772,CSEC,-68.02657,-46.5735
69402,YPF.SC.ME-773,CSEC,-68.02877,-46.57577
69403,YPF.SC.ME-774,CSEC,-68.03292,-46.58033
69404,YPF.SC.ME-775,CSEC,-68.035095,-46.582597
69405,YPF.SC.ME-776,CSEC,-68.03944,-46.58709
69406,YPF.SC.ME-777,CSEC,-68.03516,-46.5781
69407,YPF.SC.ME-778,CSEC,-68.03947,-46.58259
69408,YPF.SC.ME-781,CSEC,-68.04165,-46.58035
69409,YPF.SC.ME-782,CSEC,-67.93504,-46.58615
69410,YPF.SC.ME-783,CSEC,-67.93902,-46.58619
69411,YPF.SC.ME-784,CSEC,-67.94373,-46.58626
69412,YPF.SC.ME-786,CSEC,-67.95466,-46.5841
69413,YPF.SC.ME-787,CSEC,-67.96121,-46.5819
69414,YPF.SC.ME-788,CSEC,-67.96332,-46.58417
69415,YPF.SC.ME-790,CSEC,-67.9656,-46.58196
69416,YPF.SC.ME-791,CSEC,-67.9704,-46.58199
69417,YPF.SC.ME-792,CSEC,-67.97431,-46.58205
69418,YPF.SC.ME-793,CSEC,-67.97643,-46.58436
69419,YPF.SC.ME-794,CSEC,-67.9787,-46.58189
69420,YPF.SC.ME-795,CSEC,-67.98289,-46.58213
69421,YPF.SC.ME-796,CSEC,-67.98512,-46.58436
69422,YPF.SC.ME-797,CSEC,-67.98745,-46.58668
69423,YPF.SC.ME-798,CSEC,-67.98944,-46.58894
69424,YPF.SC.ME-799,CSEC,-67.98944,-46.58442
69425,YPF.SC.ME-8,CSEC,-67.81184,-46.57303
69426,YPF.SC.ME-80,CSEC,-67.91935,-46.58449
69427,YPF.SC.ME-800,CSEC,-67.98736,-46.57786
69428,YPF.SC.ME-801,CSEC,-67.98952,-46.57995
69429,YPF.SC.ME-802,CSEC,-67.98961,-46.5754
69430,YPF.SC.ME-803,CSEC,-67.99386,-46.57999
69431,YPF.SC.ME-804,CSEC,-67.99398,-46.57543
69432,YPF.SC.ME-805,CSEC,-67.99612,-46.57761
69433,YPF.SC.ME-806,CSEC,-68.00037,-46.57796
69434,YPF.SC.ME-807,CSEC,-68.00231,-46.57983
69435,YPF.SC.ME-808,CSEC,-68.00449,-46.5823
69436,YPF.SC.ME-809,CSEC,-68.00487,-46.57767
69437,YPF.SC.ME-81,CSEC,-67.9232,-46.57944
69438,YPF.SC.ME-810,CSEC,-68.00892,-46.58233
69439,YPF.SC.ME-811,CSEC,-68.00908,-46.57802
69440,YPF.SC.ME-812,CSEC,-68.01124,-46.58015
69441,YPF.SC.ME-813,CSEC,-68.01341,-46.58237
69442,YPF.SC.ME-814,CSEC,-68.05262,-46.58263
69443,YPF.SC.ME-815,CSEC,-67.81722,-46.60751
69444,YPF.SC.ME-819,CSEC,-67.82588,-46.60759
69445,YPF.SC.ME-82,CSEC,-67.92716,-46.58419
69446,YPF.SC.ME-820,CSEC,-67.83014,-46.61214
69447,YPF.SC.ME-821,CSEC,-67.83225,-46.61451
69448,YPF.SC.ME-822,CSEC,-67.82597,-46.60307
69449,YPF.SC.ME-823,CSEC,-67.83662,-46.61444
69450,YPF.SC.ME-824,CSEC,-67.84316,-46.61227
69451,YPF.SC.ME-825,CSEC,-67.83263,-46.59641
69452,YPF.SC.ME-827,CSEC,-67.83701,-46.59648
69453,YPF.SC.ME-829,CSEC,-67.84758,-46.60788
69454,YPF.SC.ME-832,CSEC,-67.85201,-46.60786
69455,YPF.SC.ME-833,CSEC,-68.01116,-46.58462
69456,YPF.SC.ME-835,CSEC,-68.00245,-46.58452
69457,YPF.SC.ME-836,CSEC,-67.9722,-46.579796
69458,YPF.SC.ME-837,CSEC,-67.97429,-46.57735
69459,YPF.SC.ME-838,CSEC,-67.97653,-46.57982
69460,YPF.SC.ME-839,CSEC,-67.97659,-46.57528
69461,YPF.SC.ME-840,CSEC,-67.98062,-46.57983
69462,YPF.SC.ME-841,CSEC,-67.98097,-46.57529
69463,YPF.SC.ME-842,CSEC,-67.98307,-46.57744
69464,YPF.SC.ME-843,CSEC,-67.98524,-46.57984
69465,YPF.SC.ME-844,CSEC,-67.98737,-46.58214
69466,YPF.SC.ME-845,CSEC,-67.99167,-46.58217
69467,YPF.SC.ME-846,CSEC,-67.985304,-46.575401
69468,YPF.SC.ME-847,CSEC,-67.99181,-46.57324
